ev;honap;nap;ora;homerseklet;szelsebesseg;paratartalom
2013;7;2;6;12,0444444444444;1,6422;0,99
2013;7;2;7;15,9166666666667;1,5134;0,87
2013;7;2;8;19,1;2,8014;0,65
2013;7;2;9;22,2222222222222;3,0268;0,52
2013;7;2;10;23,8388888888889;4,5241;0,47
2013;7;2;11;23,8222222222222;3,9928;0,39
2013;7;2;12;24,9722222222222;8,9999;0,39
2013;7;2;13;26,0833333333333;2,5438;0,39
2013;7;2;14;26,0277777777778;1,771;0,33
2013;7;2;15;25,1777777777778;4,4597;0,38
2013;7;2;16;26,1777777777778;3,3488;0,34
2013;7;2;17;27,0277777777778;2,6565;0,33
2013;7;2;18;27,1722222222222;0,1288;0,36
2013;7;2;19;24,9722222222222;3,1717;0,44
2013;7;2;20;21,5833333333333;4,9266;0,55
2013;7;2;21;17,8944444444444;7,6797;0,77
2013;7;2;22;16,6888888888889;3,22;0,83
2013;7;2;23;15,3111111111111;3,22;0,87
2013;7;20;0;18,3388888888889;3,5259;0,96
2013;7;20;1;17,7388888888889;3,3649;0,96
2013;7;20;2;17,2888888888889;6,4883;0,93
2013;7;20;3;16,6222222222222;6,6493;0,96
2013;7;20;4;16,1166666666667;3,4293;0,96
2013;7;20;5;16,5611111111111;3,2683;0,9
2013;7;20;6;17,6222222222222;7,8246;0,9
2013;7;20;7;20,8888888888889;7,9695;0,79
2013;7;20;8;23,6277777777778;7,8729;0,68
2013;7;20;9;26,0444444444444;10,6582;0,58
2013;7;20;10;27,7111111111111;11,9945;0,55
2013;7;20;11;28,9444444444444;13,0088;0,47
2013;7;20;12;29,9722222222222;15,1984;0,43
2013;7;20;13;29,9722222222222;14,3612;0,47
2013;7;20;14;30,0666666666667;11,4793;0,36
2013;7;20;15;30,9944444444445;16,8567;0,38
2013;7;20;16;29;11,109;0,42
2013;7;20;17;29,9611111111111;11,5598;0,39
2013;7;20;18;27,8944444444444;9,7244;0,45
2013;7;20;19;27,7777777777778;9,5634;0,46
2013;7;20;20;26,2055555555556;8,8389;0,52
2013;7;20;21;23,8833333333333;12,5741;0,57
2013;7;20;22;23,2833333333333;14,1841;0,59
2013;7;20;23;22,1444444444444;18,998;0,55
2013;7;21;0;20,4888888888889;13,9426;0,55
2013;7;21;1;19,8611111111111;11,2378;0,52
2013;7;21;2;18,7944444444444;13,685;0,53
2013;7;21;3;18,2888888888889;16,8245;0,52
2013;7;21;4;18,2888888888889;13,8782;0,52
2013;7;21;5;17,3;16,1966;0,56
2013;7;21;6;17,1722222222222;12,2521;0,58
2013;7;21;7;18,7722222222222;14,007;0,56
2013;7;21;8;19,85;16,9211;0,53
2013;7;21;9;22,2222222222222;17,066;0,48
2013;7;21;10;22,8;21,6545;0,43
2013;7;21;11;23,8277777777778;16,3254;0,38
2013;7;21;12;25,0722222222222;17,2753;0,36
2013;7;21;13;26,0611111111111;14,168;0,34
2013;7;21;14;26,0833333333333;16,0356;0,35
2013;7;21;15;27,15;13,7172;0,34
2013;7;21;16;27,15;15,6653;0,34
2013;7;21;17;27,0666666666667;13,5723;0,33
2013;7;21;18;26,1333333333333;13,9104;0,34
2013;7;21;19;25,0722222222222;13,7494;0,36
2013;7;21;20;22,5444444444444;7,3899;0,44
2013;7;21;21;17,9388888888889;4,7334;0,72
2013;7;21;22;16,6944444444444;3,4293;0,8
2013;7;21;23;15,8888888888889;3,2522;0,82
2013;7;22;0;18,0888888888889;10,8997;0,62
2013;7;22;1;17;6,279;0,66
2013;7;22;2;14,9666666666667;10,3362;0,75
2013;7;22;3;14,3555555555556;6,279;0,77
2013;7;22;4;12,7777777777778;6,2629;0,86
2013;7;22;5;12,4944444444444;5,8926;0,88
2013;7;22;6;12,7111111111111;4,7495;0,95
2013;7;22;7;17,0722222222222;4,7012;0,72
2013;7;22;8;19,8388888888889;8,0017;0,63
2013;7;22;9;22,2666666666667;7,6636;0,54
2013;7;22;10;23,9611111111111;10,8514;0,49
2013;7;22;11;25;10,787;0,44
2013;7;22;12;27,2666666666667;11,0285;0,4
2013;7;22;13;27,8;9,499;0,37
2013;7;22;14;28,7333333333333;8,5008;0,32
2013;7;22;15;28,9333333333333;9,5151;0,35
2013;7;22;16;29,0055555555555;7,7602;0,31
2013;7;22;17;29,4222222222222;3,4937;0,3
2013;7;22;18;28,9111111111111;2,5116;0,29
2013;7;22;19;27,8;4,6046;0,35
2013;7;22;20;23,5833333333333;1,9803;0,59
2013;7;22;21;20,1166666666667;4,7495;0,71
2013;7;22;22;17,9;3,0751;0,79
2013;7;22;23;16,6666666666667;3,1234;0,83
2013;7;23;0;15,6555555555556;6,118;0,86
2013;7;23;1;15,6333333333333;6,1019;0,83
2013;7;23;2;15,3166666666667;2,9624;0,85
2013;7;23;3;14,5;3,1878;0,89
2013;7;23;4;13,9666666666667;3,2361;0,92
2013;7;23;5;14,4;3,3649;0,87
2013;7;23;6;15,9833333333333;4,8622;0,81
2013;7;23;7;20,7777777777778;1,8193;0,69
2013;7;23;8;22,6388888888889;7,2933;0,65
2013;7;23;9;26,0388888888889;7,728;0,5
2013;7;23;10;27,7555555555555;7,5992;0,43
2013;7;23;11;28,8444444444444;7,3094;0,39
2013;7;23;12;31,0888888888889;5,313;0,32
2013;7;23;13;31,0833333333333;12,5741;0,4
2013;7;23;14;31,1111111111111;8,9516;0,32
2013;7;23;15;31,1333333333333;9,1931;0,32
2013;7;23;16;31,1555555555556;8,05;0,37
2013;7;23;17;31,9666666666667;10,948;0,3
2013;7;23;18;31,1555555555556;9,7083;0,32
2013;7;23;19;27,4722222222222;9,4024;0,4
2013;7;23;20;24,7888888888889;3,542;0,59
2013;7;23;21;21,3222222222222;4,7656;0,71
2013;7;23;22;21,1166666666667;6,6332;0,72
2013;7;23;23;19,9666666666667;10,2879;0,69
2013;7;24;0;17,7833333333333;6,4078;0,8
2013;7;24;1;16,8166666666667;2,8497;0,83
2013;7;24;2;16,7777777777778;3,7835;0,84
2013;7;24;3;15,05;6,2307;0,88
2013;7;24;4;14,4222222222222;10,787;0,9
2013;7;24;5;14,2055555555556;5,9731;0,9
2013;7;24;6;13,8944444444444;3,2039;0,9
2013;7;24;7;20,75;4,8622;0,69
2013;7;24;8;22,5777777777778;1,7066;0,62
2013;7;24;9;25,0666666666667;2,7853;0,53
2013;7;24;10;27,7277777777778;1,3846;0,45
2013;7;24;11;29,85;4,1055;0,4
2013;7;24;12;31,0388888888889;10,304;0,43
2013;7;24;13;32,15;11,0607;0,34
2013;7;24;14;31,2055555555556;12,4775;0,39
2013;7;24;15;32,2666666666667;16,905;0,34
2013;7;24;16;32,2888888888889;17,2753;0,29
2013;7;24;17;32,1666666666667;18,2574;0,3
2013;7;24;18;31,25;12,4614;0,31
2013;7;24;19;28,0333333333333;9,5634;0,39
2013;7;24;20;24,5666666666667;5,0554;0,58
2013;7;24;21;22,8222222222222;8,9355;0,65
2013;7;24;22;22,7277777777778;10,6904;0,67
2013;7;24;23;21,5888888888889;9,5956;0,71
2013;7;25;0;18,8166666666667;6,44;0,82
2013;7;25;1;17,2666666666667;6,1502;0,85
2013;7;25;2;16,6333333333333;3,0429;0,9
2013;7;25;3;15;3,1717;0,91
2013;7;25;4;14,4222222222222;3,1878;0,95
2013;7;25;5;14,5555555555556;2,898;0,93
2013;7;25;6;16,0222222222222;9,4829;0,86
2013;7;25;7;18,6888888888889;7,8729;0,69
2013;7;25;8;22,0555555555556;8,3559;0,57
2013;7;25;9;24,9055555555556;7,7441;0,5
2013;7;25;10;27,1055555555556;7,8407;0,47
2013;7;25;11;28,8944444444444;9,0482;0,39
2013;7;25;12;30,9944444444445;7,8407;0,34
2013;7;25;13;30,0388888888889;7,9695;0,36
2013;7;25;14;30,8722222222222;6,6976;0,27
2013;7;25;15;30,9222222222222;9,9176;0,35
2013;7;25;16;28,7944444444444;12,7995;0,36
2013;7;25;17;29,7944444444444;14,2485;0,34
2013;7;25;18;27,7555555555555;13,9587;0,4
2013;7;25;19;27,1722222222222;15,134;0,41
2013;7;25;20;24,3444444444444;5,0554;0,48
2013;7;25;21;20,1388888888889;8,05;0,72
2013;7;25;22;19,4222222222222;3,22;0,78
2013;7;25;23;18,6777777777778;6,7137;0,82
2013;7;26;0;17,2222222222222;3,1234;0,84
2013;7;26;1;16,6722222222222;3,0751;0,87
2013;7;26;2;15,9666666666667;3,0429;0,91
2013;7;26;3;15,6055555555556;6,1502;0,93
2013;7;26;4;15,0944444444444;3,22;0,92
2013;7;26;5;14,9944444444444;2,737;0,95
2013;7;26;6;16,0944444444444;7,6797;0,92
2013;7;26;7;19,8444444444444;0,2898;0,78
2013;7;26;8;23,7555555555556;1,288;0,63
2013;7;26;9;26,0611111111111;4,6529;0,58
2013;7;26;10;27,8;9,1287;0,49
2013;7;26;11;29,8666666666667;10,2718;0,46
2013;7;26;12;29,9944444444444;11,0607;0,47
2013;7;26;13;31,0833333333333;12,5097;0,44
2013;7;26;14;31,2;12,8639;0,42
2013;7;26;15;31,0444444444444;13,7333;0,38
2013;7;26;16;31,2055555555556;11,1895;0,38
2013;7;26;17;32,1888888888889;11,0124;0,39
2013;7;26;18;31,1777777777778;9,1126;0,4
2013;7;26;19;30,0222222222222;9,0321;0,4
2013;7;26;20;27,5666666666667;6,6171;0,49
2013;7;26;21;24,8833333333333;7,6797;0,59
2013;7;26;22;21,7166666666667;3,22;0,73
2013;7;26;23;20,5277777777778;3,22;0,78
2013;7;27;0;19,4666666666667;3,22;0,84
2013;7;27;1;18,3555555555556;0;0,9
2013;7;27;2;17,7277777777778;2,8658;0,91
2013;7;27;3;17,2888888888889;0;0,96
2013;7;27;4;16,7333333333333;0;0,92
2013;7;27;5;16,5388888888889;2,8336;0,95
2013;7;27;6;17,7333333333333;0;0,96
2013;7;27;7;23,5722222222222;1,61;0,7
2013;7;27;8;26,7277777777778;3,1395;0,53
2013;7;27;9;27,8055555555556;9,4668;0,49
2013;7;27;10;30,0222222222222;7,6797;0,43
2013;7;27;11;31,0666666666667;7,4221;0,35
2013;7;27;12;32,2888888888889;7,8246;0,35
2013;7;27;13;32,8;4,5724;0,34
2013;7;27;14;33,5833333333333;7,7602;0,3
2013;7;27;15;33,8222222222222;4,5402;0,32
2013;7;27;16;33,8833333333333;9,1287;0,32
2013;7;27;17;32,8888888888889;8,5169;0,31
2013;7;27;18;32,8222222222222;4,7012;0,32
2013;7;27;19;31,1833333333333;4,8139;0,43
2013;7;27;20;26,9;4,669;0,55
2013;7;27;21;24,1444444444444;4,8139;0,65
2013;7;27;22;23,9388888888889;6,1663;0,64
2013;7;27;23;22,1833333333333;3,1395;0,7
2013;7;28;0;21,2333333333333;6,2146;0,75
2013;7;28;1;20,1166666666667;3,22;0,83
2013;7;28;2;19,2944444444444;3,1556;0,85
2013;7;28;3;17,8944444444444;3,2039;0,92
2013;7;28;4;18,3333333333333;6,279;0,86
2013;7;28;5;18,0888888888889;6,1985;0,89
2013;7;28;6;18,85;7,6314;0,84
2013;7;28;7;22,6;7,6153;0,66
2013;7;28;8;25,9666666666667;8,9355;0,54
2013;7;28;9;28,9111111111111;9,5151;0,5
2013;7;28;10;31,2055555555556;11,0607;0,4
2013;7;28;11;32,7388888888889;12,0428;0,34
2013;7;28;12;33,9111111111111;12,6546;0,36
2013;7;28;13;34,0277777777778;11,1573;0,34
2013;7;28;14;34,9388888888889;12,4131;0,32
2013;7;28;15;35,1166666666667;15,5687;0,28
2013;7;28;16;35,0944444444444;10,0625;0,32
2013;7;28;17;34,9555555555556;11,3183;0,29
2013;7;28;18;34,0055555555556;11,1734;0,34
2013;7;28;19;32,8222222222222;3,8157;0,4
2013;7;28;20;29,3055555555556;7,084;0,51
2013;7;28;21;24,1666666666667;3,3488;0,71
2013;7;28;22;23,0111111111111;6,2951;0,74
2013;7;28;23;21,6333333333333;3,1556;0,79
2013;7;29;0;20,2111111111111;3,0751;0,85
2013;7;29;1;19,0722222222222;3,22;0,88
2013;7;29;2;20,2722222222222;5,5062;0,76
2013;7;29;3;17,8944444444444;3,22;0,89
2013;7;29;4;17,4777777777778;3,3005;0,88
2013;7;29;5;19,1888888888889;6,0375;0,8
2013;7;29;6;20,0111111111111;4,7495;0,78
2013;7;29;7;23,7611111111111;8,1949;0,62
2013;7;29;8;26,05;10,7387;0,58
2013;7;29;9;28,9833333333333;8,1949;0,54
2013;7;29;10;32,2944444444444;9,7083;0,41
2013;7;29;11;33,7555555555556;13,6689;0,35
2013;7;29;12;35,1611111111111;15,3433;0,34
2013;7;29;13;37,2666666666667;13,7494;0,32
2013;7;29;14;37,0722222222222;15,1501;0,31
2013;7;29;15;37,8722222222222;15,7136;0,27
2013;7;29;16;37,8;14,1841;0,26
2013;7;29;17;37,15;15,2145;0,27
2013;7;29;18;36,2277777777778;11,2378;0,32
2013;7;29;19;34,05;10,7709;0,36
2013;7;29;20;30,55;8,3237;0,5
2013;7;29;21;27,3666666666667;9,4507;0,59
2013;7;29;22;26,3;6,0536;0,64
2013;7;29;23;24,8333333333333;6,4078;0,71
2013;7;3;0;13,8666666666667;3,22;0,92
2013;7;3;1;13,2666666666667;0;0,95
2013;7;3;2;12,4944444444444;2,3184;0,97
2013;7;3;3;11,6666666666667;3,22;0,98
2013;7;3;4;11,0666666666667;3,22;1
2013;7;3;5;10,7777777777778;2,3184;0,99
2013;7;3;6;13,6666666666667;1,61;0,93
2013;7;3;7;18,6277777777778;0;0,78
2013;7;3;8;22;3,1395;0,59
2013;7;3;9;23,8666666666667;3,6225;0,45
2013;7;3;10;25,0444444444444;8,9999;0,39
2013;7;3;11;26,05;6,2629;0,38
2013;7;3;12;26,1777777777778;7,2289;0,39
2013;7;3;13;27,2666666666667;2,8014;0,37
2013;7;3;14;27,75;2,4472;0,32
2013;7;3;15;27,8666666666667;9,4024;0,33
2013;7;3;16;27,8666666666667;7,4543;0,37
2013;7;3;17;27,8055555555556;8,8389;0,35
2013;7;3;18;26,3111111111111;8,7584;0,43
2013;7;3;19;26,2277777777778;9,177;0,38
2013;7;3;20;25,4666666666667;6,0697;0,43
2013;7;3;21;19,0055555555555;4,7173;0,77
2013;7;3;22;17,7555555555556;6,1502;0,8
2013;7;3;23;16,4722222222222;2,8658;0,85
2013;7;30;0;26,8055555555556;14,3129;0,56
2013;7;30;1;27,7555555555555;17,0821;0,4
2013;7;30;2;27,5777777777778;16,0034;0,38
2013;7;30;3;26,9611111111111;23,4899;0,4
2013;7;30;4;20,5611111111111;11,4149;0,84
2013;7;30;5;20,0833333333333;12,8478;0,87
2013;7;30;6;19,9333333333333;12,5258;0,88
2013;7;30;7;18,9166666666667;17,4041;0,93
2013;7;30;8;20,0388888888889;3,6547;0,92
2013;7;30;9;21,1833333333333;11,3344;0,86
2013;7;30;10;22,85;20,7851;0,78
2013;7;30;11;24,7666666666667;13,8621;0,69
2013;7;30;12;25,0055555555556;14,5705;0,63
2013;7;30;13;24,9833333333333;20,4148;0,62
2013;7;30;14;26,1055555555556;22,9425;0,57
2013;7;30;15;27,2;23,9568;0,55
2013;7;30;16;27,2222222222222;23,989;0,5
2013;7;30;17;27,1444444444444;22,4595;0,46
2013;7;30;18;26,1111111111111;18,2091;0,47
2013;7;30;19;25,0222222222222;20,7529;0,47
2013;7;30;20;23,0611111111111;13,3952;0,55
2013;7;30;21;20,1388888888889;11,0929;0,72
2013;7;30;22;19,0722222222222;11,27;0,76
2013;7;30;23;20,9166666666667;13,0088;0,63
2013;7;31;0;20,3722222222222;13,8299;0,73
2013;7;31;1;19,2388888888889;11,27;0,78
2013;7;31;2;17,2;10,4006;0,88
2013;7;31;3;15,4944444444444;3,3649;0,95
2013;7;31;4;14,9611111111111;6,44;0,95
2013;7;31;5;15,9833333333333;11,0124;0,95
2013;7;31;6;15,9944444444444;7,9212;0,93
2013;7;31;7;18,7555555555556;9,0965;0,78
2013;7;31;8;20,9555555555556;9,6117;0,65
2013;7;31;9;23,7722222222222;9,3863;0,58
2013;7;31;10;24,9777777777778;9,6922;0,5
2013;7;31;11;26,9944444444444;10,8997;0,44
2013;7;31;12;27,7555555555555;10,626;0,45
2013;7;31;13;28,7944444444444;7,9534;0,39
2013;7;31;14;28,7944444444444;11,1251;0,39
2013;7;31;15;28,9333333333333;9,499;0,36
2013;7;31;16;28,9833333333333;11,0929;0,36
2013;7;31;17;28,8944444444444;13,5401;0,36
2013;7;31;18;28,8888888888889;12,9766;0,36
2013;7;31;19;27,7777777777778;12,8478;0,38
2013;7;31;20;24,3;8,3559;0,51
2013;7;31;21;21,2055555555556;8,1627;0,67
2013;7;31;22;20,05;6,6493;0,72
2013;7;31;23;18,8611111111111;6,3273;0,79
2013;7;4;0;15,5333333333333;6,44;0,92
2013;7;4;1;14,8611111111111;3,0751;0,9
2013;7;4;2;14,2666666666667;3,8479;0,93
2013;7;4;3;13,2222222222222;6,279;0,96
2013;7;4;4;13,1777777777778;6,2951;0,96
2013;7;4;5;12,9888888888889;5,796;0,98
2013;7;4;6;15,9611111111111;7,7602;0,92
2013;7;4;7;19,8;7,7763;0,78
2013;7;4;8;22,0388888888889;8,3398;0,64
2013;7;4;9;24,9333333333333;9,7244;0,61
2013;7;4;10;26,2055555555556;14,1519;0,53
2013;7;4;11;27,75;14,6188;0,46
2013;7;4;12;27,8944444444444;16,9533;0,45
2013;7;4;13;28,9333333333333;12,6868;0,39
2013;7;4;14;29,8888888888889;14,3451;0,33
2013;7;4;15;29,9722222222222;14,1358;0,31
2013;7;4;16;30,0444444444444;12,8478;0,36
2013;7;4;17;30,0722222222222;13,5884;0,33
2013;7;4;18;29,0055555555555;14,2002;0,35
2013;7;4;19;27,8944444444444;12,3326;0,39
2013;7;4;20;24,55;8,8067;0,54
2013;7;4;21;20,25;4,7656;0,76
2013;7;4;22;18,9388888888889;3,1878;0,82
2013;7;4;23;17,9277777777778;5,9087;0,85
2013;7;5;0;16,8944444444444;6,4883;0,88
2013;7;5;1;16,3166666666667;6,4078;0,88
2013;7;5;2;15,7444444444444;5,9248;0,87
2013;7;5;3;15,2277777777778;6,279;0,89
2013;7;5;4;14,7166666666667;6,2951;0,92
2013;7;5;5;14,1333333333333;6,2146;0,93
2013;7;5;6;16,3;7,7763;0,92
2013;7;5;7;20,0277777777778;7,8729;0,83
2013;7;5;8;22,15;10,9802;0,72
2013;7;5;9;24,9555555555556;12,8478;0,63
2013;7;5;10;26,0888888888889;12,719;0,59
2013;7;5;11;27,3055555555556;13,5884;0,52
2013;7;5;12;27,8222222222222;14,3129;0,5
2013;7;5;13;28,8833333333333;15,5687;0,46
2013;7;5;14;29,0055555555555;15,7297;0,46
2013;7;5;15;29,0055555555555;14,5866;0,45
2013;7;5;16;28,9555555555556;15,6653;0,42
2013;7;5;17;29,05;13,9265;0,41
2013;7;5;18;27,7277777777778;17,5973;0,46
2013;7;5;19;27,6333333333333;15,6653;0,49
2013;7;5;20;26,1;11,2217;0,53
2013;7;5;21;22,3333333333333;9,2414;0,72
2013;7;5;22;20,6944444444444;11,0768;0,8
2013;7;5;23;20,8166666666667;9,7405;0,81
2013;7;6;0;20,6722222222222;6,4078;0,83
2013;7;6;1;20,4944444444444;3,8318;0,86
2013;7;6;2;19,9388888888889;5,957;0,89
2013;7;6;3;19,3277777777778;3,2039;0,93
2013;7;6;4;18,7944444444444;10,8836;0,97
2013;7;6;5;17,55;6,2951;0,96
2013;7;6;6;18,8444444444444;8,0339;0,93
2013;7;6;7;21;9,6439;0,81
2013;7;6;8;22,6;7,889;0,79
2013;7;6;9;23,85;8,1466;0,69
2013;7;6;10;26,0444444444444;11,2217;0,65
2013;7;6;11;27,6388888888889;9,7083;0,5
2013;7;6;12;28,8666666666667;11,2861;0,54
2013;7;6;13;29,9055555555556;14,2163;0,46
2013;7;6;14;30,0666666666667;13,4596;0,42
2013;7;6;15;31,0666666666667;12,7834;0,44
2013;7;6;16;31,1333333333333;14,2163;0,35
2013;7;6;17;30,9111111111111;13,0249;0,34
2013;7;6;18;29,9555555555556;20,1894;0,4
2013;7;6;19;24,2555555555556;11,8174;0,76
2013;7;6;20;23,9833333333333;2,2379;0,84
2013;7;6;21;22,8277777777778;4,2021;0,88
2013;7;6;22;21,7611111111111;6,4722;0,88
2013;7;6;23;22,1777777777778;13,202;0,76
2013;7;7;0;22,1166666666667;14,0231;0,76
2013;7;7;1;21,6055555555556;11,0124;0,79
2013;7;7;2;21,3777777777778;13,4113;0,8
2013;7;7;3;21,0222222222222;17,0821;0,76
2013;7;7;4;19,9333333333333;17,0177;0,79
2013;7;7;5;18,8111111111111;13,1859;0,85
2013;7;7;6;19,9111111111111;15,6009;0,79
2013;7;7;7;21,0722222222222;15,8585;0,79
2013;7;7;8;22,5888888888889;15,7458;0,72
2013;7;7;9;24,9111111111111;14,6188;0,64
2013;7;7;10;27,1111111111111;8,5813;0,6
2013;7;7;11;27,6277777777778;12,4775;0,55
2013;7;7;12;28,8888888888889;12,6546;0,51
2013;7;7;13;30,0222222222222;15,7458;0,46
2013;7;7;14;30,0611111111111;14,2002;0,45
2013;7;7;15;30,9555555555556;17,3236;0,41
2013;7;7;16;29,8666666666667;21,4935;0,43
2013;7;7;17;29,6;21,7672;0,44
2013;7;7;18;29,6666666666667;20,0445;0,44
2013;7;7;19;24,0111111111111;9,5634;0,68
2013;7;7;20;22,4;0,8372;0,89
2013;7;7;21;21,2777777777778;4,7334;0,97
2013;7;7;22;20,6333333333333;6,5849;0,98
2013;7;7;23;20,2055555555556;10,6582;0,91
2013;7;8;0;21,6055555555556;14,007;0,76
2013;7;8;1;21,0166666666667;14,0392;0,71
2013;7;8;2;20,5166666666667;12,6707;0,72
2013;7;8;3;20;17,1304;0,68
2013;7;8;4;19,4666666666667;14,168;0,7
2013;7;8;5;18,7555555555556;15,4721;0,75
2013;7;8;6;19,8888888888889;15,4399;0,73
2013;7;8;7;20,9777777777778;20,1411;0,68
2013;7;8;8;22,0444444444444;18,8209;0,65
2013;7;8;9;23,8444444444444;14,329;0,61
2013;7;8;10;26,0666666666667;14,1841;0,57
2013;7;8;11;27,0222222222222;13,3791;0,56
2013;7;8;12;27,7777777777778;17,2109;0,54
2013;7;8;13;28,8888888888889;15,9551;0,5
2013;7;8;14;29,8444444444444;14,2002;0,45
2013;7;8;15;29,9722222222222;14,329;0,43
2013;7;8;16;29,95;17,5007;0,47
2013;7;8;17;29,8444444444444;20,9461;0,45
2013;7;8;18;28,8388888888889;17,1626;0,46
2013;7;8;19;27,8;15,6492;0,48
2013;7;8;20;26,9388888888889;12,2038;0,54
2013;7;8;21;25,9222222222222;12,2038;0,54
2013;7;8;22;22,7777777777778;6,0375;0,77
2013;7;8;23;21,3166666666667;5,9731;0,91
2013;7;9;0;20,6222222222222;10,8836;0,88
2013;7;9;1;20,1166666666667;13,8943;0,85
2013;7;9;2;20,0166666666667;12,7029;0,76
2013;7;9;3;19,5333333333333;11,0768;0,72
2013;7;9;4;18,9333333333333;13,8943;0,74
2013;7;9;5;17,9166666666667;10,0464;0,8
2013;7;9;6;18,8388888888889;10,6582;0,73
2013;7;9;7;18,9611111111111;12,6385;0,72
2013;7;9;8;21,8833333333333;13,1698;0,65
2013;7;9;9;22,8722222222222;14,2163;0,65
2013;7;9;10;24,0055555555555;10,6904;0,64
2013;7;9;11;26,1444444444444;12,7512;0,57
2013;7;9;12;27,8444444444444;13,8782;0,48
2013;7;9;13;28,8833333333333;11,2217;0,48
2013;7;9;14;27,5555555555556;9,8532;0,49
2013;7;9;15;27,4277777777778;5,1359;0,5
2013;7;9;16;26,3388888888889;3,9606;0,62
2013;7;9;17;23,4;8,1144;0,74
2013;7;9;18;24,2555555555556;2,4633;0,76
2013;7;9;19;23,1;4,4275;0,76
2013;7;9;20;22,5111111111111;6,279;0,79
2013;7;9;21;20,2277777777778;7,5831;0,9
2013;7;9;22;19,5611111111111;3,22;0,91
2013;7;9;23;19,5555555555556;2,6565;0,95
2013;6;1;0;10,6055555555556;11,0124;0,95
2013;6;1;1;10,5555555555556;11,0285;0,99
2013;6;1;2;10,6111111111111;10,4328;0,98
2013;6;1;3;9,95;6,279;1
2013;6;1;4;10,4388888888889;6,2146;0,96
2013;6;1;5;10,55;3,9767;0,99
2013;6;1;6;11,0166666666667;12,5741;1
2013;6;1;7;11,0888888888889;7,9534;0,99
2013;6;1;8;12,1666666666667;6,9391;0,93
2013;6;1;9;12,7333333333333;0,5957;0,9
2013;6;1;10;13,8722222222222;1,4651;0,83
2013;6;1;11;13;3,4615;0,88
2013;6;1;12;13,9611111111111;0,3864;0,82
2013;6;1;13;14,0055555555556;3,0751;0,82
2013;6;1;14;15,15;6,4883;0,76
2013;6;1;15;16,1111111111111;4,7173;0,67
2013;6;1;16;16,1166666666667;8,0017;0,67
2013;6;1;17;16,2277777777778;4,9427;0,71
2013;6;1;18;16,1111111111111;3,3488;0,77
2013;6;1;19;16,0388888888889;4,83;0,72
2013;6;1;20;15,1333333333333;3,0912;0,83
2013;6;1;21;13,7722222222222;1,8354;0,9
2013;6;1;22;13,7055555555556;2,9463;0,96
2013;6;1;23;12,8277777777778;3,1556;0,95
2013;6;10;0;18,2888888888889;10,5133;0,9
2013;6;10;1;19,8111111111111;21,1393;0,85
2013;6;10;2;19,6;17,3558;0,8
2013;6;10;3;17,8055555555556;11,27;0,9
2013;6;10;4;17,2;3,2683;0,97
2013;6;10;5;16,1666666666667;5,9731;0,99
2013;6;10;6;17,1777777777778;4,669;0,93
2013;6;10;7;19,8666666666667;8,9999;0,84
2013;6;10;8;22,0388888888889;7,3416;0,76
2013;6;10;9;22,6611111111111;10,8353;0,74
2013;6;10;10;23,6611111111111;12,3487;0,74
2013;6;10;11;24,7333333333333;5,1037;0,65
2013;6;10;12;24,8833333333333;2,7853;0,64
2013;6;10;13;23,9833333333333;1,0143;0,73
2013;6;10;14;26,0555555555556;5,4257;0,59
2013;6;10;15;25,0222222222222;11,2539;0,64
2013;6;10;16;22,5;15,4721;0,79
2013;6;10;17;22,3222222222222;4,3309;0,73
2013;6;10;18;17,6666666666667;26,1303;0,79
2013;6;10;19;17,7111111111111;15,295;0,84
2013;6;10;20;17,2333333333333;3,3327;0,92
2013;6;10;21;16,0888888888889;10,304;0,99
2013;6;10;22;15,4888888888889;10,2396;0,99
2013;6;10;23;16,4888888888889;11,9784;0,93
2013;6;11;0;16,4833333333333;10,5938;0,88
2013;6;11;1;14,4666666666667;3,1717;1
2013;6;11;2;13,7444444444444;4,5402;0,95
2013;6;11;3;13,8444444444444;10,6099;1
2013;6;11;4;13,7944444444444;10,6099;0,96
2013;6;11;5;12,9333333333333;10,6099;0,99
2013;6;11;6;14,7777777777778;8,1627;1
2013;6;11;7;15,9777777777778;14,0553;0,93
2013;6;11;8;17,7166666666667;9,0804;0,84
2013;6;11;9;19,8222222222222;8,7745;0,74
2013;6;11;10;20,9555555555556;13,6528;0,69
2013;6;11;11;21,8833333333333;13,2986;0,61
2013;6;11;12;22,1555555555556;13,5401;0,59
2013;6;11;13;22,7333333333333;15,0696;0,57
2013;6;11;14;23,2222222222222;10,304;0,59
2013;6;11;15;23,7555555555556;12,88;0,51
2013;6;11;16;23,75;9,5956;0,51
2013;6;11;17;21,4944444444444;22,701;0,64
2013;6;11;18;22,1555555555556;14,1519;0,59
2013;6;11;19;22,0444444444444;14,2968;0,6
2013;6;11;20;19,8888888888889;11,5115;0,72
2013;6;11;21;17,6611111111111;10,7387;0,84
2013;6;11;22;17,15;11,109;0,84
2013;6;11;23;16,9666666666667;11,109;0,86
2013;6;12;0;15,9222222222222;10,8514;0,93
2013;6;12;1;14,8333333333333;11,2056;0,95
2013;6;12;2;13,8555555555556;13,202;0,95
2013;6;12;3;13,2388888888889;14,1358;0,92
2013;6;12;4;12,7555555555556;11,2217;0,92
2013;6;12;5;12,2555555555556;10,8836;0,95
